time,ref.q_ref,sensor_ref.U_q,sensor_state.U_q,pid.I_out,pid.u,drive_coupled.torque,pendulum.alpha,pendulum.omega,pendulum.q
s,rad,V,V,-,-,m·N,rad/s²,rad/s,rad
0.0,0.0,1.4941176470588236,1.4941176470588236,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,1.4941176470588236,1.4941176470588236,0.0,0.0,-0.0,-0.0,0.0,0.0
0.01,0.005482888074935513,1.4941176470588236,1.4941176470588236,0.0,0.0,-0.0,0.0,0.0,0.0
0.02,0.01096442332928075,1.4941176470588236,1.4941176470588236,0.0,0.0,-0.0,0.0,0.0,0.0
0.03,0.016443253276233673,1.5058823529411764,1.4941176470588236,0.0,0.0,-0.0,0.0,0.0,0.0
0.04,0.02191802609648637,1.5058823529411764,1.4941176470588236,0.0023529411764705802,1.0,-0.0,0.0,0.0,0.0
0.05,0.02738739097176622,1.5176470588235293,1.4941176470588236,0.0047058823529411604,0.9816993464052253,162.13209843940564,0.0,0.0,0.0
0.060000000000000005,0.03284999841813012,1.5176470588235293,1.4941176470588236,0.009411764705882321,1.0,157.87207774027783,8.533110355918815,0.08533110355918817,0.0
0.07,0.03830450061892943,1.5294117647058822,1.4941176470588236,0.014117647058823481,1.0,159.02519593526372,8.342629164534268,0.16886923520549219,0.0008533110355918819
0.08,0.04374955175736355,1.5294117647058822,1.4941176470588236,0.021176470588235217,1.0,157.21549182361355,8.380300711268392,0.2528935720264804,0.002542003387646803
0.09,0.04918380834854014,1.5411764705882354,1.4941176470588236,0.028235294117646952,1.0,155.4200549969494,8.252281784472245,0.3357478447235448,0.005070939107911605
0.09999999999999999,0.054605929570959846,1.5411764705882354,1.4941176470588236,0.03764705882352931,1.0,153.65170436486704,8.11334140935486,0.4173212996612709,0.00842841755514705
0.10999999999999999,0.060014577597343965,1.5529411764705883,1.5058823529411764,0.04705882352941167,1.0,151.91238516176924,7.965135994877598,0.4975195950673469,0.012601630551759758
0.11999999999999998,0.06540841792472336,1.5529411764705883,1.5058823529411764,0.05647058823529402,1.0,150.20410844436012,7.807958290654348,0.5762511818115821,0.017576826502433224
0.12999999999999998,0.070786119703707,1.5647058823529412,1.5176470588235293,0.06588235294117638,1.0,148.5288093360026,7.642110875707979,0.6534274005154521,0.02333933832054904
0.13999999999999999,0.07614635606684919,1.5647058823529412,1.5176470588235293,0.07529411764705875,1.0,146.88835888444407,7.4679060761459555,0.7289625774161697,0.029873612325703566
0.15,0.08148780445603429,1.576470588235294,1.5294117647058822,0.08470588235294112,1.0,145.28450951868388,7.285666775803364,0.8027741280768642,0.03716323809986527
0.16,0.08680914694879804,1.576470588235294,1.5294117647058822,0.09411764705882349,1.0,143.71909521355036,7.095723742398206,0.8747826342754135,0.04519097938063392
0.17,0.09210907058350533,1.588235294117647,1.5411764705882354,0.10352941176470586,1.0,142.19369259970992,6.898426337833245,0.9449120280464345,0.053938805723388064
0.18000000000000002,0.09738626768330373,1.588235294117647,1.5529411764705883,0.11294117647058818,1.0,140.70995021029518,6.694124891875658,1.0130895998170901,0.06338792600385242
0.19000000000000003,0.1026394361787733,1.6,1.5647058823529412,0.11999999999999993,1.0,139.26934240676874,6.483188061978537,1.079246180430266,0.07351882200202332
0.20000000000000004,0.1078672799291926,1.6,1.576470588235294,0.12705882352941172,1.0,137.87336002130414,6.265990032416556,1.143316195831772,0.08431128380632599
0.21000000000000005,0.11306850904234211,1.611764705882353,1.588235294117647,0.13176470588235292,0.22312366266028477,136.52326063566647,6.042920472194737,1.2052378219894944,0.09574444576464372
0.22000000000000006,0.11824184019276589,1.611764705882353,1.6,0.13647058823529412,0.49181873849141466,9.263749637840062,5.8143713463414395,1.2649530088449015,0.10779682398453867
0.23000000000000007,0.1233859969384127,1.6235294117647059,1.611764705882353,0.1388235294117647,-0.39799418851207274,52.577918415800546,-1.0484205477920823,1.256115930498076,0.1204463540729877
0.24000000000000007,0.12849971003557928,1.6235294117647059,1.6235294117647059,0.1411764705882353,-0.05715201983849172,-91.81408152164268,1.0327050367096937,1.2680761081081993,0.13300751337796848
0.25000000000000006,0.13358171775207697,1.6352941176470588,1.6352941176470588,0.1411764705882353,-0.890763938100701,-35.63643472682274,-6.719517423371076,1.2025268284593262,0.14568827445905044
0.26000000000000006,0.1386307661785455,1.6352941176470588,1.6470588235294117,0.1411764705882353,-0.5070091641035248,-169.79464629075767,-3.958580653328988,1.1644990148438523,0.15771354274364371
0.2700000000000001,0.1436456095378362,1.6470588235294117,1.6588235294117646,0.1388235294117647,-1.0,-105.66420318571578,-11.15469267045581,1.0544579774792373,0.16935853289208225
0.2800000000000001,0.1486250104923888,1.6470588235294117,1.6705882352941177,0.13647058823529412,-0.9024164946797311,-183.70299871598002,-7.952678042414747,0.9762922063068052,0.17990311266687464
0.2900000000000001,0.15356774044952617,1.6470588235294117,1.6823529411764706,0.13176470588235292,-1.0,-165.55466047190419,-12.16819434562132,0.8558680605625646,0.1896660347299427
0.3000000000000001,0.15847257986459104,1.6588235294117646,1.6941176470588235,0.12470588235294114,-1.0,-178.90023415938597,-11.344686881509658,0.7435219087354051,0.19822471533556835
0.3100000000000001,0.16333831854185046,1.6588235294117646,1.7058823529411764,0.11764705882352935,-1.0,-176.35420954774568,-12.137711555820442,0.6230994919275439,0.2056599344229224
0.3200000000000001,0.16816375593309338,1.6705882352941177,1.7176470588235293,0.10823529411764699,-1.0,-173.76121491598934,-12.08735449363304,0.5030248832720926,0.21189092934219786
0.3300000000000001,0.1729477014338481,1.6705882352941177,1.7176470588235293,0.09882352941176466,-1.0,-171.1791821857087,-12.014699852069338,0.3835220824710291,0.2169211781749188
0.34000000000000014,0.17768897467714606,1.6823529411764706,1.7294117647058824,0.08941176470588233,-1.0,-168.61177517708964,-11.927233720131168,0.26474042329610187,0.2207563989996291
0.35000000000000014,0.18238640582475962,1.6823529411764706,1.7294117647058824,0.07999999999999996,-1.0,-166.0618402818469,-11.825318046761842,0.14682570580407242,0.22340380323259013
0.36000000000000015,0.18703883585584227,1.6823529411764706,1.7294117647058824,0.07058823529411759,-1.0,-163.5332197465736,-11.709241503547554,0.029920915604337725,0.22487206029063084
