time,ref.q_ref,sensor_ref.U_q,sensor_state.U_q,pid.u,drive.torque,pendulum.alpha,pendulum.omega,pendulum.q
s,rad,V,V,-,m·N,rad/s²,rad/s,rad
0.0,0.0,1.4941176470588236,1.4941176470588236,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,1.4941176470588236,1.4941176470588236,0.0,-0.0,-0.0,0.0,0.0
0.02,0.01096442332928075,1.4941176470588236,1.4941176470588236,0.0,0.0,0.0,0.0,0.0
0.04,0.02191802609648637,1.5058823529411764,1.4941176470588236,0.0,0.0,0.0,0.0,0.0
0.06,0.03284999841813011,1.5176470588235293,1.4941176470588236,0.5732520052387641,162.11920637658525,0.0,0.0,0.0
0.08,0.04374955175736355,1.5294117647058822,1.4941176470588236,0.8974189121639665,162.11920649629047,8.555072412588052,0.17139937165096322,0.0017169782058375402
0.1,0.054605929570959846,1.5411764705882354,1.4941176470588236,1.0,158.42127556895414,8.487766030593807,0.34190691432081133,0.006852338252775004
0.12000000000000001,0.06540841792472338,1.5529411764705883,1.5058823529411764,1.0,154.7425716233137,8.180840555010727,0.506728311207746,0.015342612762626693
0.14,0.07614635606684922,1.5647058823529412,1.5058823529411764,1.0,151.18655404887664,7.8326001362554205,0.6649952442381039,0.027064882867496275
0.16,0.08680914694879804,1.576470588235294,1.5176470588235293,1.0,147.77194384329763,7.450363449917216,0.8160097277817292,0.041882483353710004
0.18,0.09738626768330373,1.588235294117647,1.5411764705882354,1.0,144.51381801513492,7.0372429845083975,0.9591539694218315,0.059641444462446465
0.19999999999999998,0.10786727992919257,1.6,1.5529411764705883,0.7645087368029255,-12.216293987356167,6.596327767306165,1.093833176121433,0.08018019830044511
0.21999999999999997,0.11824184019276582,1.611764705882353,1.576470588235294,1.0,100.34216506932812,-1.9769715755710808,1.0570969361559748,0.1016980651239437
0.23999999999999996,0.1284997100355792,1.6235294117647059,1.6,0.6945663195058147,-55.973995302138505,3.6929400657564853,1.1338337322727245,0.12361667687291172
0.25999999999999995,0.13863076617854544,1.6352941176470588,1.6235294117647059,0.4953844692197234,-121.6612080801827,-4.8599739178669035,1.039426218442151,0.1453576567263084
0.27999999999999997,0.14862501049238874,1.6470588235294117,1.6470588235294117,0.35397810005590014,-151.91558809172597,-8.582798357042659,0.8701962886465117,0.16446079752992834
0.3,0.15847257986459098,1.6470588235294117,1.6705882352941177,0.2188675151530052,-171.18914018371777,-10.38176047003348,0.6644728100514863,0.1798123546465146
0.32,0.16816375593309335,1.6588235294117646,1.6823529411764706,-0.5025135226757095,-176.4551901340002,-11.543175212783465,0.4349448093818091,0.1908096857491982
0.34,0.177688974677146,1.6705882352941177,1.6941176470588235,0.15561842261113068,-90.85102170534859,-11.903180494010435,0.19760482053852046,0.19713772628520768
0.36000000000000004,0.18703883585584224,1.6823529411764706,1.7058823529411764,0.3670689653801479,20.965415104064654,-7.405731316390819,0.04974226055475642,0.19961155697239727
0.38000000000000006,0.19620411228502102,1.6941176470588235,1.7058823529411764,0.41516044297011445,58.435759366314095,-1.49855260220948,0.01977839249165692,0.20030633736456105
0.4000000000000001,0.2051757589433841,1.7058823529411764,1.7058823529411764,0.9781474312793176,161.6924789407422,0.47764762298365004,0.029395874839774547,0.20079846013114383
0.4200000000000001,0.2139449218988396,1.7176470588235293,1.7058823529411764,1.0,161.48497815242098,5.918066956103646,0.14802936987281803,0.20257383694127837
0.4400000000000001,0.22250294704626442,1.7176470588235293,1.7058823529411764,1.0,158.9254740949294,5.85397100477054,0.2656986063691693,0.2067129219954578
0.46000000000000013,0.23084138864806086,1.7294117647058824,1.7176470588235293,1.0,156.3867621744438,5.63583355262562,0.37929142668747445,0.21316567039457673
0.48000000000000015,0.2389520176690803,1.7411764705882353,1.7176470588235293,0.9580439707712234,153.93600118449305,5.390434752015976,0.4882792201698736,0.22184516052334072
0.5000000000000001,0.24682682989768706,1.7529411764705882,1.7294117647058824,1.0,151.58459501484487,5.122736991750519,0.5921767889035394,0.23265448424992397
