time,ref.q_ref,sensor_ref.U_q,sensor_state.U_q,pid.I_out,pid.u,drive.torque,pendulum.alpha,pendulum.omega,pendulum.q
s,rad,V,V,-,-,m·N,rad/s²,rad/s,rad
0.0,0.0,1.4941176470588236,1.4941176470588236,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,1.4941176470588236,1.4941176470588236,0.0,0.0,-0.0,-0.0,0.0,0.0
0.02,0.01096442332928075,1.5058823529411764,1.4941176470588236,0.00470588235294116,1.0,162.11917914548812,0.0,0.0,0.0
0.04,0.02191802609648637,1.5176470588235293,1.4941176470588236,0.014113257771483975,1.0,158.4212079660784,8.555070975594067,0.17139934286065955,0.0017169779175861726
0.06,0.03284999841813011,1.5294117647058822,1.5058823529411764,0.02352502311114805,1.0,154.82695000048392,8.292622559021998,0.3379960664593197,0.006813106346610017
0.08,0.04374955175736355,1.5411764705882354,1.5058823529411764,0.037639436235595965,1.0,151.35275546212395,7.992709942597178,0.4990246301589206,0.015186810125461817
0.1,0.054605929570959846,1.5529411764705883,1.5176470588235293,0.051757083294419526,1.0,148.01426464050365,7.657770457356697,0.6537639456100365,0.02671971530536485
0.12000000000000001,0.06540841792472338,1.5647058823529412,1.5411764705882354,0.061172084428930275,0.8180597469582993,115.32990872995924,7.29042717450115,0.8015436714984022,0.04127870779963
0.14,0.07614635606684922,1.576470588235294,1.5529411764705883,0.0705838491348126,0.9204443653080496,129.5758388840286,5.336895430117634,0.910586059220921,0.05840859689872115
0.16,0.08680914694879804,1.588235294117647,1.576470588235294,0.07529546340555889,0.012632245518248292,-20.172067917428667,5.836778233547113,1.0298967113933142,0.07782249882695823
0.18,0.09738626768330373,1.6,1.6,0.07529781310683507,-0.7047136510014161,-135.51032157155353,-2.3494768940912234,0.9855254124857088,0.09798469236079273
0.19999999999999998,0.10786727992919257,1.611764705882353,1.611764705882353,0.07529781310683507,-0.2913048520307314,-64.78974178855948,-8.686516465126747,0.814074494456042,0.1159872550800291
0.21999999999999997,0.11824184019276582,1.6235294117647059,1.6352941176470588,0.07059369584473506,-1.0,-177.50526606491582,-5.143460278633775,0.7131444995420168,0.13126459523161518
0.23999999999999996,0.1284997100355792,1.6352941176470588,1.6470588235294117,0.0658878134917939,-0.5991424481117956,-107.69027227730211,-11.263309631759032,0.4893523817054017,0.14329367031054638
0.25999999999999995,0.13863076617854544,1.6470588235294117,1.6588235294117646,0.06118193113885276,-0.3226380538727486,-59.57252172232365,-7.6765929123460115,0.3368111434134563,0.1515570434983229
0.27999999999999997,0.14862501049238874,1.6470588235294117,1.6588235294117646,0.05647604878591161,-0.13785529241281666,-27.384493325599767,-5.204583954471939,0.23339553235221636,0.15725995602141576
0.3,0.15847257986459098,1.6588235294117646,1.6705882352941177,0.051770166432970374,-0.019134166079119094,-6.614727723284449,-3.5528218860092338,0.1628142144265234,0.16122236012822852
0.32,0.16816375593309335,1.6705882352941177,1.6705882352941177,0.05176494908960242,1.0,159.67369927740052,-2.4896290775392935,0.1133487390552884,0.16398383786164925
0.34,0.177688974677146,1.6823529411764706,1.6705882352941177,0.056468849891644184,1.0,156.9602884991136,6.262952830060044,0.23911581907142115,0.16751009499776703
0.36000000000000004,0.18703883585584224,1.6941176470588235,1.6823529411764706,0.06117473224458534,1.0,154.33525162553406,6.041869506254065,0.36078702043584404,0.1735116630673824
0.38000000000000006,0.19620411228502102,1.7058823529411764,1.6823529411764706,0.07058287281504767,1.0,151.8101562399995,5.794753365475739,0.47782426388370214,0.18190132417520086
0.4000000000000001,0.2051757589433841,1.7176470588235293,1.6941176470588235,0.07999463752093008,1.0,149.3957057348681,5.5236185682671195,0.5897343472897465,0.19258157248424135
0.4200000000000001,0.2139449218988396,1.7176470588235293,1.7176470588235293,0.07999982544223115,-0.1284303516567488,-35.83813978192764,5.230614448511258,0.696043003825737,0.2054442930435656
0.4400000000000001,0.22250294704626442,1.7294117647058824,1.7294117647058824,0.07999982544223115,0.13481037502134113,8.846779470630096,-4.7364398660128915,0.6029472005321823,0.21843899412001383
0.46000000000000013,0.23084138864806086,1.7411764705882353,1.7411764705882353,0.07999982544223115,0.32330950328705615,40.462363574517035,-2.5200864229206337,0.5539897067036079,0.23001194203902706
0.48000000000000015,0.2389520176690803,1.7529411764705882,1.7529411764705882,0.07999982544223115,0.458354732822676,62.751758769433565,-0.9862548709851824,0.5356363396614474,0.24091197243462895
0.5000000000000001,0.24682682989768706,1.7529411764705882,1.7647058823529411,0.0753624289206397,-0.45593071249718276,-85.52523128235846,0.056516336442780826,0.5381284697608653,0.2516538043365258
