time,ref.q_ref,sensor_ref.U_q,sensor_state.U_q,pid.u,drive.torque,pendulum.alpha,pendulum.omega,pendulum.q
s,rad,V,V,-,m·N,rad/s²,rad/s,rad
0.0,0.0,1.4941176470588236,1.4941176470588236,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,1.4941176470588236,1.4941176470588236,0.0,-0.0,-0.0,0.0,0.0
0.02,0.01096442332928075,1.5058823529411764,1.4941176470588236,0.573209281966178,92.92824704730008,0.0,0.0,0.0
0.04,0.02191802609648637,1.5176470588235293,1.4941176470588236,0.8974031869591342,143.36662210142356,4.903831851867083,0.09824666854264907,0.0009853899371538607
0.06,0.03284999841813011,1.5294117647058822,1.4941176470588236,1.0,156.7405961941669,7.526896861433362,0.24930197146937136,0.004463227496360692
0.08,0.04374955175736355,1.5411764705882354,1.5058823529411764,0.803893572629846,121.41225592264334,8.147641105882307,0.41317933097506154,0.011090658448107315
0.1,0.054605929570959846,1.5529411764705883,1.5176470588235293,0.7230942830924598,105.62947017357786,6.1537891035635806,0.5375672660702381,0.02060331768240719
0.12000000000000001,0.06540841792472338,1.5647058823529412,1.5294117647058822,0.7384637340883388,105.85842922701357,5.164052698864164,0.6424445759372298,0.03240952531644709
0.14,0.07614635606684922,1.576470588235294,1.5411764705882354,0.7884900517034814,111.77371683251494,4.994495684338245,0.7441799179018098,0.04628141225027606
0.16,0.08680914694879804,1.588235294117647,1.5647058823529412,0.27729381042460877,26.652986974955677,5.098960548589232,0.8482820544329851,0.062213611738136804
0.18,0.09738626768330373,1.6,1.576470588235294,0.5949496509029951,77.94212302555101,0.37213896981193784,0.8579680401691853,0.07928329942837624
0.19999999999999998,0.10786727992919257,1.611764705882353,1.6,0.1646496273828714,6.900380781697629,2.8539120070480046,0.9173816194388273,0.09704493621224053
0.21999999999999997,0.11824184019276582,1.6235294117647059,1.611764705882353,0.500392417330532,61.7723361605356,-1.1413786937679906,0.8969132266629509,0.11519455887691295
0.23999999999999996,0.1284997100355792,1.6352941176470588,1.6352941176470588,0.062460354561100356,-9.934072975038982,1.5241828589116895,0.9297854126123427,0.13346892126464474
0.25999999999999995,0.13863076617854544,1.6470588235294117,1.6588235294117646,-0.19463307714312886,-50.583355062312826,-2.5048796198899153,0.8820215999959637,0.1515937914500579
0.27999999999999997,0.14862501049238874,1.6470588235294117,1.6705882352941177,-0.40092837550457644,-81.9717090311962,-4.871592237489566,0.7867225418548693,0.16828706647960714
0.3,0.15847257986459098,1.6588235294117646,1.6823529411764706,-0.030575795686364413,-19.070652748016997,-6.718330825249951,0.6541712337556408,0.18270067098004597
0.32,0.16816375593309335,1.6705882352941177,1.7058823529411764,-0.4985737158980357,-93.44365100709764,-3.5498294133485158,0.5847190750907353,0.19509329607547887
0.34,0.177688974677146,1.6823529411764706,1.7176470588235293,-0.23883455984995378,-48.07578767112266,-7.615682943469904,0.4336559399242924,0.20528010850703193
0.36000000000000004,0.18703883585584224,1.6941176470588235,1.7176470588235293,0.3860299005981341,55.499554010898244,-5.313022823113003,0.32831077927457725,0.2129012357133833
0.38000000000000006,0.19620411228502102,1.7058823529411764,1.7294117647058824,0.1098948582818805,10.679020997872694,0.0826448659996431,0.3308020659174769,0.2194947948098745
0.4000000000000001,0.2051757589433841,1.7176470588235293,1.7294117647058824,0.5531061771308365,83.53697867008525,-2.367408856031958,0.28422537207719717,0.22564666726055257
0.4200000000000001,0.2139449218988396,1.7176470588235293,1.7411764705882353,-0.34903697421514673,-63.343352836809935,1.411140744858997,0.3132217376670433,0.23162348443500755
0.4400000000000001,0.22250294704626442,1.7294117647058824,1.7411764705882353,0.3394596378659628,51.03430156493409,-6.423743649062956,0.18533593238666332,0.23661076110583562
0.46000000000000013,0.23084138864806086,1.7411764705882353,1.7529411764705882,0.10168650650601047,12.657427702874722,-0.4183428273169627,0.17742352779369464,0.24023944795026467
0.48000000000000015,0.2389520176690803,1.7529411764705882,1.7529411764705882,0.5731334411908174,90.153421926857,-2.4877117006765452,0.12803855746962498,0.24329508729976262
0.5000000000000001,0.24682682989768706,1.7529411764705882,1.7529411764705882,0.27046883431675794,40.397683733192345,1.575894392417895,0.15993101919664113,0.2461760761534248
