time,ref.q_ref,sensor_ref.U_q,sensor_state.U_q,pid.I_out,pid.u,drive.torque,pendulum.alpha,pendulum.omega,pendulum.q
s,rad,V,V,-,-,m·N,rad/s²,rad/s,rad
0.0,0.0,1.4941176470588236,1.4941176470588236,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,1.4941176470588236,1.4941176470588236,0.0,0.0,-0.0,-0.0,0.0,0.0
0.02,0.01096442332928075,1.4941176470588236,1.4941176470588236,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.02191802609648637,1.5058823529411764,1.4941176470588236,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.03284999841813011,1.5176470588235293,1.4941176470588236,0.004705882352941159,0.9490196078431339,162.11920637658525,0.0,0.0,0.0
0.08,0.04374955175736355,1.5294117647058822,1.4941176470588236,0.01411764705882348,1.0,162.11920649629047,8.577576138092116,0.17155152276184235,0.0
0.1,0.054605929570959846,1.5411764705882354,1.4941176470588236,0.028235294117646963,1.0,158.41799333890663,8.532607108856473,0.34310304565035454,0.0034310304552368476
0.12000000000000001,0.06540841792472338,1.5529411764705883,1.4941176470588236,0.047058823529411695,1.0,154.71676512437128,8.246843416003198,0.5098386330440832,0.01029309136824394
0.14,0.07614635606684922,1.5647058823529412,1.5058823529411764,0.07058823529411759,1.0,151.11944892153522,7.917386327641504,0.6708589306475492,0.020489864029125605
0.16,0.08680914694879804,1.576470588235294,1.5176470588235293,0.09411764705882347,1.0,147.64543991114394,7.551268523277418,0.8254000442379468,0.033907042642076585
0.18,0.09738626768330373,1.588235294117647,1.5294117647058822,0.11764705882352935,1.0,144.31121427507443,7.151293000558315,0.9727492831140238,0.05041504352683551
0.19999999999999998,0.10786727992919257,1.6,1.5529411764705883,0.14117647058823524,1.0,141.13216815714173,6.7203586651442295,1.1122469276972744,0.06987002918911597
0.21999999999999997,0.11824184019276582,1.611764705882353,1.5647058823529412,0.15999999999999995,1.0,138.12249946418746,6.261564654512255,1.2432900936462452,0.09211496774306145
0.23999999999999996,0.1284997100355792,1.6235294117647059,1.588235294117647,0.17882352941176466,1.0,135.29525476594262,5.778207761018948,1.365336611416991,0.11698076961598634
0.25999999999999995,0.13863076617854544,1.6352941176470588,1.6235294117647059,0.19294117647058823,1.0,85.79000511806701,5.273783121758055,1.4779090289892247,0.14428750184432615
0.27999999999999997,0.14862501049238874,1.6470588235294117,1.6470588235294117,0.1976470588235294,-0.11019765682583726,-194.00506005819534,2.2720041383152254,1.5309991588794596,0.17384568242411066
0.3,0.15847257986459098,1.6470588235294117,1.6823529411764706,0.1976470588235294,-0.277386673178005,-195.15047617300644,-12.925842054453915,1.2803653182344954,0.20446566560169988
0.32,0.16816375593309335,1.6588235294117646,1.7058823529411764,0.18352941176470583,-1.0,-189.743054668261,-13.314169946182407,1.020636419159916,0.23007297196638982
0.34,0.177688974677146,1.6705882352941177,1.7411764705882353,0.1647058823529411,-1.0,-184.13943136121566,-13.287919097418918,0.760075052894134,0.25048570034958817
0.36000000000000004,0.18703883585584224,1.6823529411764706,1.7647058823529411,0.136470588235294,-1.0,-178.51782126186953,-13.184075863633044,0.5002463206941903,0.2656872014074709
0.38000000000000006,0.19620411228502102,1.6941176470588235,1.776470588235294,0.10352941176470577,-1.0,-172.91200200818287,-13.012996802060973,0.24251348645835574,0.2756921278213547
0.4000000000000001,0.2051757589433841,1.7058823529411764,1.788235294117647,0.07058823529411754,-1.0,-167.3514274526971,-12.777525828079082,-0.011814476124619222,0.28054239755052185
0.4200000000000001,0.2139449218988396,1.7176470588235293,1.788235294117647,0.0376470588235293,-1.0,-161.8643013638515,-12.480345031877105,-0.2614808963243642,0.28030610802802947
0.4400000000000001,0.22250294704626442,1.7176470588235293,1.788235294117647,0.009411764705882224,-0.8114579036777583,-96.32371513167479,-12.124109699726787,-0.5052814223986046,0.27507649010154217
0.46000000000000013,0.23084138864806086,1.7294117647058824,1.788235294117647,-0.01882352941176485,-1.0,-120.65146707207528,-8.528767923240771,-0.6784097895262848,0.2649708616535701
0.48000000000000015,0.2389520176690803,1.7411764705882353,1.776470588235294,-0.04235294117647067,-0.3162035127456575,57.90164420387824,-9.6439894430911,-0.8747283216965871,0.2514026658630444
0.5,0.24682682989768698,1.7529411764705882,1.7647058823529411,-0.05647058823529404,1.0,180.9914475414863,0.025663084266422307,-0.8786665359117759,0.23390809942911278
