time,reference.q_ref,sensor_ref.U_q,sensor_state.U_q,pid.I_out,pid.u,drive.torque,pendulum.alpha,pendulum.omega,pendulum.q,pendulum.wall_hit
0.048000000000000036,0.026294015429437847,1.5176470588235293,1.4941176470588236,0.0032941176470588167,0.4662854575628216,72.63080126511542,3.967718842515452,0.07339510294783258,0.0004985920771073923,False
0.04900000000000004,0.02684073631402639,1.5176470588235293,1.4941176470588236,0.003411764705882346,0.4476569118065393,69.37595868158601,3.669561948272148,0.07339510294783258,0.0004985920771073923,False
0.05000000000000004,0.02738739097176624,1.5176470588235293,1.4941176470588236,0.003529411764705875,0.43100886768470875,66.4635203903581,3.6685709842782543,0.07706407024809483,0.000574200135389437,False
0.05100000000000004,0.027933978053841364,1.5294117647058822,1.4941176470588236,0.0037058823529411687,1.0,131.33353935878748,3.4007305709828306,0.07706407024809483,0.000574200135389437,False
0.05200000000000004,0.028480496211602483,1.5294117647058822,1.4941176470588236,0.0038823529411764622,1.0,149.85170638210363,3.3996932020904844,0.08046416760368497,0.0006533487741369072,False
0.05300000000000004,0.029026944096570355,1.5294117647058822,1.4941176470588236,0.004058823529411756,1.0,155.047856440488,3.159166149285997,0.08046416760368497,0.0006533487741369072,False
0.05400000000000004,0.029573320360439154,1.5294117647058822,1.4941176470588236,0.00423529411764705,1.0,156.41390894876167,3.1580857730519942,0.08362266387181333,0.0007357787692991352,False
0.05500000000000004,0.030119623655079763,1.5294117647058822,1.4941176470588236,0.004411764705882343,1.0,156.67969616138214,2.941813773070553,0.08362266387181333,0.0007357787692991352,False
0.05600000000000004,0.0306658526325431,1.5294117647058822,1.5058823529411764,0.004529411764705872,-0.06775648693700516,33.22339820057171,2.9406934388792703,0.08656377295426687,0.0008212574616041835,False
0.057000000000000044,0.031212005945063476,1.5294117647058822,1.5058823529411764,0.004647058823529401,-0.031745544125657624,1.915553230693699,2.746570497995258,0.08656377295426687,0.0008212574616041835,False
0.058000000000000045,0.031758082245061874,1.5294117647058822,1.5058823529411764,0.00476470588235293,0.0007819514633786856,-3.31373251036883,2.745412942501998,0.08930960578514623,0.0009095760523192244,False
0.059000000000000045,0.03230408018514931,1.5294117647058822,1.5058823529411764,0.004882352941176458,0.030174344552334788,-1.4140220348024808,2.5709845320858262,0.08930960578514623,0.0009095760523192244,False
0.060000000000000046,0.03284999841813015,1.5294117647058822,1.5058823529411764,0.004999999999999987,0.05674514539121888,2.2047889122582824,2.5697922104810167,0.09187982144526612,0.001000547217869178,False
0.06100000000000005,0.0333958355970054,1.5294117647058822,1.5058823529411764,0.005117647058823516,0.0807765132050382,6.02078059290209,2.4132513980446832,0.09187982144526612,0.001000547217869178,False
0.06200000000000005,0.0339415903749761,1.5294117647058822,1.5058823529411764,0.005235294117647045,0.10252239129629907,9.626153523578395,2.412026513121343,0.09429227449003602,0.00109400289206032,False
0.06300000000000004,0.03448726140544659,1.5294117647058822,1.5058823529411764,0.0053529411764705725,0.12221132863725732,12.930407336961567,2.271522466022208,0.09429227449003602,0.00109400289206032,False
0.06400000000000004,0.035032847342027836,1.5294117647058822,1.5058823529411764,0.005470588235294101,0.14004901930294342,15.931679026117324,2.270266993277788,0.09656297077556421,0.001189792350871592,False
0.06500000000000004,0.03557834683854078,1.5294117647058822,1.5058823529411764,0.00558823529411763,0.15622058796088412,18.651056729024855,6.677062367063064,0.09656297077556421,0.001189792350871592,False
0.06600000000000004,0.03612375854901964,1.5294117647058822,1.5058823529411764,0.005705882352941159,0.1708926468118543,21.113707328332545,6.675742058124398,0.10323921206612405,0.0012905286624062707,False
0.06700000000000005,0.03666908112771523,1.5294117647058822,1.5058823529411764,0.0058235294117646875,0.18421514683655119,23.344174255021898,7.935513071107148,0.10323921206612405,0.0012905286624062707,False
0.06800000000000005,0.037214313229098316,1.5294117647058822,1.5058823529411764,0.005941176470588216,0.196323043917602,25.366407321140088,7.93409495700479,0.11117384354684756,0.0013987272810174391,False
0.06900000000000005,0.03775945350786286,1.5294117647058822,1.5058823529411764,0.006058823529411745,0.20733779834937124,27.20127181893645,8.289277139735345,0.11117384354684756,0.0013987272810174391,False
0.07000000000000005,0.03830450061892944,1.5294117647058822,1.5058823529411764,0.006176470588235274,0.21736872439678712,28.868033206253493,8.28775212421256,0.11946217230157682,0.0015150822334255784,False
0.07100000000000005,0.03884945321744848,1.5411764705882354,1.5058823529411764,0.006352941176470568,1.0,119.77844124616402,8.38296963592332,0.11946217230157682,0.0015150822334255784,False
0.07200000000000005,0.039394309958803615,1.5411764705882354,1.5058823529411764,0.006529411764705863,1.0,145.78263282883933,8.381335218903095,0.1278441251541873,0.0016397842751777086,False
0.07300000000000005,0.039939069498615,1.5411764705882354,1.5058823529411764,0.006705882352941157,1.0,153.13214850161492,8.401884246502433,0.1278441251541873,0.0016397842751777086,False
0.07400000000000005,0.04048373049274262,1.5411764705882354,1.5058823529411764,0.0068823529411764514,1.0,155.11916438608856,8.400139815695809,0.13624492383391038,0.0017728801293245297,False
0.07500000000000005,0.04102829159728962,1.5411764705882354,1.5058823529411764,0.007058823529411746,1.0,155.56577230887896,8.126272288455208,0.13624492383391038,0.0017728801293245297,False
0.07600000000000005,0.04157275146860561,1.5411764705882354,1.5058823529411764,0.00723529411764704,1.0,155.56951915211755,8.124420018044026,0.14437004315137705,0.0019142039190753063,False
0.07700000000000005,0.042117108763289966,1.5411764705882354,1.5058823529411764,0.007411764705882335,0.9516455314477121,149.85745692328564,7.617625060096403,0.14437004315137705,0.0019142039190753063,False
0.07800000000000006,0.0426613621381952,1.5411764705882354,1.5058823529411764,0.007588235294117629,0.9009515665382349,142.24717515114267,7.615670473222144,0.1519864512318975,0.002063334251069086,False
0.07900000000000006,0.04320551025043019,1.5411764705882354,1.5058823529411764,0.007764705882352924,0.8555034687079408,134.68916928196438,7.085116105961992,0.1519864512318975,0.002063334251069086,False
0.08000000000000006,0.04374955175736358,1.5411764705882354,1.5058823529411764,0.007941176470588219,0.8147766512489116,127.70457278511127,7.083066057637376,0.1590702904781223,0.002219748114153674,False
0.08100000000000006,0.044293485316627,1.5411764705882354,1.5058823529411764,0.008117647058823514,0.7782989861240208,121.38211554391746,6.585104294351225,0.1590702904781223,0.002219748114153674,False
0.08200000000000006,0.044837309586118514,1.5411764705882354,1.5058823529411764,0.00829411764705881,0.7456455580998539,115.70080310115969,6.582965490334367,0.16565406202451133,0.0023829338856438073,False
0.08300000000000006,0.045381023224005765,1.5411764705882354,1.5058823529411764,0.008470588235294105,0.7164339434663389,110.60017368134817,6.129037242208126,0.16565406202451133,0.0023829338856438073,False
0.08400000000000006,0.045924624888729386,1.5411764705882354,1.5058823529411764,0.0086470588235294,0.6903199608844112,106.02801106478118,6.126815870258271,0.17178171428172104,0.0025524194656009825,False
0.08500000000000006,0.04646811323900634,1.5411764705882354,1.5058823529411764,0.008823529411764695,0.6669938471489114,101.93835781979944,5.7173794890765945,0.17178171428172104,0.0025524194656009825,False
0.08600000000000006,0.04701148693383313,1.5411764705882354,1.5058823529411764,0.00899999999999999,0.646176815375197,98.27559425200614,5.715081159089655,0.17749765983738258,0.0027277768443405726,False
0.08700000000000006,0.047554744632489196,1.5411764705882354,1.5058823529411764,0.009176470588235286,0.6276179573670894,95.00397406935981,5.346812447057595,0.17749765983738258,0.0027277768443405726,False
0.08800000000000006,0.04809788499454015,1.5411764705882354,1.5058823529411764,0.009352941176470581,0.6110914557480275,92.08018642914621,5.344442215733553,0.18284299235393073,0.0029086202203624668,False
0.08900000000000007,0.04864090667984115,1.5411764705882354,1.5058823529411764,0.009529411764705877,0.5963940748791072,89.46923891694506,5.013837566668277,0.18284299235393073,0.0029086202203624668,False
0.09000000000000007,0.04918380834854018,1.5411764705882354,1.5058823529411764,0.009705882352941172,0.5833429026853144,87.14159867089273,5.011399982227429,0.18785530664502695,0.003094602588605458,False
0.09100000000000007,0.04972658866108131,1.5411764705882354,1.5058823529411764,0.009882352941176467,0.5717733182991357,85.06815794767569,4.7145274792127525,0.18785530664502695,0.003094602588605458,False
0.09200000000000007,0.0502692462782081,1.5529411764705883,1.5176470588235293,0.010058823529411762,0.5615371629398104,83.22395098743397,4.712026630453388,0.19256826989247627,0.0032854119974603333,False
0.09300000000000007,0.050811779860966806,1.5529411764705883,1.5176470588235293,0.010235294117647058,0.5525010937046533,81.5857652201969,4.445370409018036,0.19256826989247627,0.0032854119974603333,False
0.09400000000000007,0.05135418807070977,1.5529411764705883,1.5176470588235293,0.010411764705882353,0.5445451019812471,80.13399244502844,4.442809973137396,0.1970120372742186,0.0034807679001428913,False
0.09500000000000007,0.05189646956909863,1.5529411764705883,1.5176470588235293,0.010588235294117648,0.5375611800184165,78.84871114705854,4.203863438756611,0.1970120372742186,0.0034807679001428913,False
0.09600000000000007,0.05243862301810772,1.5529411764705883,1.5176470588235293,0.010764705882352944,0.531452120840104,77.71191049775679,4.201246718957074,0.2012142608538715,0.0036804182854316392,False
0.09700000000000007,0.052980647080027275,1.5529411764705883,1.5176470588235293,0.010941176470588239,0.5261304381678581,76.71101568261514,3.9869092222909885,0.2012142608538715,0.0036804182854316392,False
0.09800000000000007,0.0535225404174668,1.5529411764705883,1.5176470588235293,0.011117647058823534,0.5215173943510725,75.8318870180936,3.9842391851677226,0.20519949517139527,0.0038841368250816725,False
0.09900000000000007,0.05406430169335837,1.5529411764705883,1.5176470588235293,0.01129411764705883,0.5175421255042005,75.06207735979228,3.791920336591359,0.20519949517139527,0.0038841368250816725,False
0.10000000000000007,0.05460592957095988,1.5529411764705883,1.5176470588235293,0.011470588235294125,0.5141408541302511,74.39104066621778,3.7891996483978003,0.20898970718891063,0.004091720106857008,False
0.10100000000000008,0.055147422713858404,1.5529411764705883,1.5176470588235293,0.01164705882352942,0.5112561804819323,73.80842301462626,3.616988960338571,0.20898970718891063,0.004091720106857008,False
0.10200000000000008,0.055688779785973405,1.5529411764705883,1.5176470588235293,0.011823529411764715,0.5088364447866801,73.3057699157981,3.61422001523652,0.21260495591182366,0.004302985479121654,False
0.10300000000000008,0.05622999945156015,1.5529411764705883,1.5176470588235293,0.01200000000000001,0.5068351532491884,72.87454831336805,3.4601256192124445,0.21260495591182366,0.004302985479121654,False
0.10400000000000008,0.05677108037521292,1.5529411764705883,1.5176470588235293,0.012176470588235306,0.5052104614536811,72.50846215294183,3.4573105647989677,0.21606331074609864,0.004517769103205921,False
0.10500000000000008,0.057312021221868306,1.5529411764705883,1.5176470588235293,0.012352941176470601,0.50392470942596,72.20029487549571,6.8895228190871,0.21606331074609864,0.004517769103205921,False
0.10600000000000008,0.057852820656808544,1.5529411764705883,1.5176470588235293,0.012529411764705897,0.5029440031892465,71.94374121422588,6.8866345733758205,0.2229510327217208,0.004738137309296788,False
0.10700000000000008,0.058393477345664774,1.5529411764705883,1.5176470588235293,0.012705882352941192,0.5022378381644397,71.73441007919773,7.8664135343672195,0.2229510327217208,0.004738137309296788,False
0.10800000000000008,0.0589339899544204,1.5529411764705883,1.5176470588235293,0.012882352941176487,0.5017787602303483,71.56798048925326,7.863427010236676,0.23081558421454526,0.004966004232727852,False
0.10900000000000008,0.05947435714941426,1.5529411764705883,1.5176470588235293,0.013058823529411782,0.5015420606779016,71.43896197121308,8.138350467776998,0.23081558421454526,0.004966004232727852,False
0.11000000000000008,0.06001457759734403,1.5529411764705883,1.5176470588235293,0.013235294117647078,0.5015055016689354,71.34459761310826,8.135258636632882,0.23895200672053005,0.005201906181453737,False
0.11100000000000008,0.06055464996526945,1.5529411764705883,1.5176470588235293,0.013411764705882373,0.5016490691491005,71.28105950258144,8.20753520188531,0.23895200672053005,0.005201906181453737,False
0.11200000000000009,0.06109457292061564,1.5647058823529412,1.5176470588235293,0.013647058823529432,1.0,128.80695616532785,8.204336166477301,0.24715754689458533,0.005445987955084606,False
0.11300000000000009,0.061634345131176375,1.5647058823529412,1.5176470588235293,0.013882352941176491,1.0,145.2232159511036,8.2183987202224,0.24715754689458533,0.005445987955084606,False
0.11400000000000009,0.06217396526511739,1.5647058823529412,1.5176470588235293,0.01411764705882355,1.0,149.8226757357846,8.215092054713427,0.25537388327603733,0.00569828209089437,False
0.11500000000000009,0.06271343199097965,1.5647058823529412,1.5176470588235293,0.01435294117647061,1.0,151.0269092192284,1.6831343727469923,0.25537388327603733,0.00569828209089437,False
0.11600000000000009,0.06325274397768263,1.5647058823529412,1.5176470588235293,0.01458823529411767,1.0,151.25544515885886,1.6797734755685858,0.25705490322567154,0.0059547144019967855,False
0.11700000000000009,0.06379189989452762,1.5647058823529412,1.5294117647058822,0.014764705882352964,0.07474326648708125,44.266249654395914,0.023304572526270474,0.25705490322567154,0.0059547144019967855,False
0.11800000000000009,0.06433089841120097,1.5647058823529412,1.5294117647058822,0.01494117647058826,0.11909246925013786,18.645303649189977,0.019935337797451443,0.257076011367729,0.006211783250961247,False
0.11900000000000009,0.06486973819777744,1.5647058823529412,1.5294117647058822,0.015117647058823555,0.15918322232512425,15.913826609586273,-0.2567412978357811,0.257076011367729,0.006211783250961247,False
0.12000000000000009,0.06540841792472343,1.5647058823529412,1.5294117647058822,0.01529411764705885,0.19544137068084694,19.3131063041682,-0.26010841320166217,0.25681707689646516,0.006468690805016309,False
0.1210000000000001,0.06594693626290024,1.5647058823529412,1.5294117647058822,0.015470588235294146,0.22825017478923298,24.071152420835453,-0.15959650219063592,0.25681707689646516,0.006468690805016309,False
0.1220000000000001,0.06648529188356742,1.5647058823529412,1.5294117647058822,0.01564705882352944,0.2579545690750158,28.856870312809352,-0.16296104646952944,0.25665528730407144,0.006725402614147688,False
0.1230000000000001,0.06702348345838598,1.5647058823529412,1.5294117647058822,0.015823529411764736,0.28486499452045566,33.323739630048124,0.028506868539078155,0.25665528730407144,0.006725402614147688,False
0.1240000000000001,0.06756150965942172,1.5647058823529412,1.5294117647058822,0.01600000000000003,0.3092608480095868,37.40465258505986,0.02514284355270527,0.2566816005266819,0.006982075244824748,False
0.12500000000000008,0.06809936915914845,1.5647058823529412,1.5294117647058822,0.016176470588235323,0.33139358673803965,41.110271438964865,0.22704340743170418,0.2566816005266819,0.006982075244824748,False
0.12600000000000008,0.06863706063045134,1.5647058823529412,1.5294117647058822,0.01635294117647062,0.3514895221818832,44.46874204575076,0.22367734822218385,0.2569064507304439,0.00723890354564488,False
0.12700000000000009,0.06917458274663014,1.5647058823529412,1.5294117647058822,0.016529411764705914,0.3697523346695776,47.51242050587244,0.4144342703061476,0.2569064507304439,0.00723890354564488,False
0.12800000000000009,0.06971193418140247,1.5647058823529412,1.5294117647058822,0.01670588235294121,0.3863653364967373,50.27557049160327,0.41106367655369663,0.2573186930428667,0.007496078307839489,False
0.1290000000000001,0.07024911360890705,1.5647058823529412,1.5294117647058822,0.016882352941176505,0.4014935087294169,52.78311100222535,0.5858886667404785,0.2573186930428667,0.007496078307839489,False
0.1300000000000001,0.07078611970370707,1.5647058823529412,1.5294117647058822,0.0170588235294118,0.4152853343270637,55.06117497192762,0.5825112281840861,0.2579023912560725,0.007753775822760338,False
0.1310000000000001,0.07132295114079334,1.5647058823529412,1.5294117647058822,0.017235294117647095,0.4278744479531814,57.1339822927221,0.741305716512842,0.2579023912560725,0.007753775822760338,False
0.1320000000000001,0.0718596065955877,1.5647058823529412,1.5294117647058822,0.01741176470588239,0.4393811208049221,59.017718643742704,0.7379193332539208,0.2586415078088552,0.0080121563326982,False
0.1330000000000001,0.07239608474394613,1.576470588235294,1.5294117647058822,0.01764705882352945,1.0,124.3137899454958,0.8817990734540819,0.2586415078088552,0.0080121563326982,False
0.1340000000000001,0.07293238426216213,1.576470588235294,1.5294117647058822,0.01788235294117651,1.0,142.96544367461337,0.8784018454862516,0.2595211184557051,0.008271364829718643,False
0.1350000000000001,0.07346850382696996,1.576470588235294,1.5294117647058822,0.018117647058823568,1.0,148.21157227736668,1.008698393866905,0.2595211184557051,0.008271364829718643,False
0.1360000000000001,0.07400444211554788,1.576470588235294,1.5294117647058822,0.018352941176470627,1.0,149.60478918542788,1.0052886039630498,0.26052762838656446,0.008531532361336084,False
0.1370000000000001,0.07454019780552147,1.576470588235294,1.5294117647058822,0.018588235294117687,1.0,149.89087353842308,1.1233005305865535,0.26052762838656446,0.008531532361336084,False
0.1380000000000001,0.07507576957496677,1.576470588235294,1.5411764705882354,0.018764705882352982,0.060393885751080165,41.26351778842891,1.1198766269388851,0.26164873951377915,0.008792777355037735,False
0.1390000000000001,0.07561115610241372,1.576470588235294,1.5411764705882354,0.018941176470588277,0.11017802658773682,15.805321290218464,1.2268710940429475,0.26164873951377915,0.008792777355037735,False
0.1400000000000001,0.07614635606684926,1.576470588235294,1.5411764705882354,0.019117647058823573,0.1551602239289629,13.68777141919916,1.2234316736091717,0.2628734192998024,0.009055206888937621,False
0.1410000000000001,0.0766813681477207,1.576470588235294,1.5411764705882354,0.019294117647058868,0.1958206721243018,17.77843039032846,1.3205126443633164,0.2628734192998024,0.009055206888937621,False
0.1420000000000001,0.07721619102493889,1.576470588235294,1.5411764705882354,0.019470588235294163,0.23259154608834215,23.19644450223929,1.3170564378321117,0.2641917377503553,0.009318917838882198,False
0.1430000000000001,0.07775082337888158,1.576470588235294,1.5411764705882354,0.01964705882352946,0.26586180324421405,28.586737314587996,1.4052432296582085,0.2641917377503553,0.009318917838882198,False
0.1440000000000001,0.07828526389039656,1.576470588235294,1.5411764705882354,0.019823529411764754,0.2959815052727338,33.60054212245338,1.4017690879584843,0.26559478293528005,0.009583997907771076,False
0.1450000000000001,0.078819511240805,1.576470588235294,1.5411764705882354,0.02000000000000005,0.32326570768663687,38.17455174588966,6.211754062200122,0.26559478293528005,0.009583997907771076,False
0.1460000000000001,0.07935356411190467,1.576470588235294,1.5411764705882354,0.020176470588235344,0.3479979604473846,42.32366661306345,6.208222309136372,0.27180433324160896,0.009853474464848019,False
0.1470000000000001,0.07988742118597318,1.576470588235294,1.5411764705882354,0.02035294117647064,0.3704334585202935,46.08244536183255,7.5840798536879035,0.27180433324160896,0.009853474464848019,False
0.1480000000000001,0.0804210811457713,1.576470588235294,1.5411764705882354,0.020529411764705935,0.39080187737414673,49.48691023551031,7.580455494158237,0.2793861523609787,0.010130017738999192,False
0.1490000000000001,0.08095454267454612,1.576470588235294,1.5411764705882354,0.02070588235294123,0.4093099249308499,52.57214754830803,7.969311519735468,0.2793861523609787,0.010130017738999192,False
0.1500000000000001,0.08148780445603435,1.576470588235294,1.5411764705882354,0.020882352941176525,0.4261436383201176,55.36877634532725,7.965584640599728,0.2873531389320334,0.010414384198523122,False
0.1510000000000001,0.08202086517446554,1.576470588235294,1.5411764705882354,0.02105882352941182,0.4414704509586942,57.9084116950141,8.070715799440219,0.2873531389320334,0.010414384198523122,False
0.1520000000000001,0.08255372351456537,1.576470588235294,1.5411764705882354,0.021235294117647116,0.4554410529216484,60.214728339985236,8.066883683817014,0.2954214639216904,0.010706781238062592,False
0.1530000000000001,0.08308637816155885,1.576470588235294,1.5411764705882354,0.02141176470588241,0.46819106527654253,62.309330188280214,8.090513292838857,0.2954214639216904,0.010706781238062592,False
0.1540000000000001,0.08361882780117358,1.588235294117647,1.5411764705882354,0.02164705882352947,1.0,124.33553997027352,8.086575284514147,0.30350952017059385,0.011007259027546384,False
0.1550000000000001,0.08415107111964303,1.588235294117647,1.5411764705882354,0.02188235294117653,1.0,142.0515933725952,8.086773526498392,0.30350952017059385,0.011007259027546384,False
0.1560000000000001,0.08468310680370968,1.588235294117647,1.5411764705882354,0.02211764705882359,1.0,147.0319891136309,8.082729561743905,0.3115937703916813,0.011315822535839399,False
0.1570000000000001,0.08521493354062841,1.588235294117647,1.5529411764705883,0.022294117647058884,0.22407404028088163,58.67421960060642,7.780509672019586,0.3115937703916813,0.011315822535839399,False
0.1580000000000001,0.0857465500181696,1.588235294117647,1.5529411764705883,0.02247058823529418,0.2610195774292642,37.53929508274475,7.776362288176518,0.3193716922603373,0.011632278270080409,False
